ID,IV,A,TR,QV,SO,F3,F6,F9,S1,S3,S6,S7,S9,PI,PP,P6,P12,RF1,RF2,RF3,RF4,RF5,Target
3051742,76,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.8,0.84,0,0,0,1,0,0
1667529,1,0,8,0,0,1,2,3,0,1,1,27,1,0,0,0.8,0.82,0,0,0,1,0,1
1153748,1,0,4,0,0,8,12,16,5,14,18,27,24,0,0,0.89,0.9,0,0,0,1,0,1
2204553,27,0,NA,0,0,0,0,0,8,10,13,27,13,0,0,-99,-99,1,0,0,1,0,1
3221834,502,2,9,0,0,0,0,0,0,2,2,27,4,0,0,0.85,0.82,0,0,0,1,0,0
1261588,10,1,8,0,0,0,0,0,0,0,1,27,2,0,0,0.99,0.99,0,0,1,1,0,0
2099998,0,3,8,0,0,57,97,127,12,34,56,27,84,0,0,0.78,0.76,0,0,0,1,0,1
1135608,5,0,12,0,0,0,0,0,0,0,0,27,1,0,0,0.73,0.69,0,0,0,1,0,0
1801094,5,2,8,0,0,3,3,9,3,7,10,27,17,0,0,0.48,0.57,0,0,1,1,0,1
2141548,7,2,2,0,0,0,0,0,0,1,1,27,2,0,0,0.97,0.95,0,0,0,1,0,0
1633987,36,0,8,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,0,0,0,1,0,0
2187094,11,4,2,0,0,24,48,72,20,42,63,27,79,0,0,1,1,0,0,0,1,0,1
1472734,94,28,12,6,0,69,131,181,20,53,95,27,204,0,0,0.66,0.69,0,0,1,1,0,0
1785723,19,0,12,0,0,0,24,36,6,15,27,27,43,0,0,0.87,0.67,0,0,0,1,0,0
1525222,10,1,2,0,0,0,0,0,0,0,0,27,1,0,0,0.44,0.66,1,0,0,1,0,0
1641619,5,1,8,0,0,0,0,5,2,4,7,27,15,0,0,0.96,0.92,0,0,0,1,0,1
1975903,0,0,12,0,0,5,8,10,3,3,6,27,8,0,0,0.87,0.67,0,0,0,1,0,1
1972048,1,0,12,0,0,3,5,7,0,2,4,27,4,0,0,0.76,0.78,0,0,0,1,0,1
3228179,136,0,8,0,0,0,0,0,4,11,23,27,42,0,0,0.95,0.95,0,0,1,1,0,0
1989298,865,931,8,432,1,1280,2240,3040,317,1454,2437,27,3480,0,0,0.82,0.89,0,0,0,1,0,0
1301488,4,0,2,0,0,5,5,5,0,0,0,27,0,0,0,0.78,0.82,0,0,0,1,0,0
2068022,3,1,9,2,0,0,0,2,1,2,3,27,5,0,0,0.7,0.66,0,0,1,1,0,0
2232709,62,0,4,0,0,0,0,0,4,10,17,27,20,0,0,0.73,0.78,0,0,0,1,0,0
1476009,70,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,0,0,0,1,0,0
1842064,13,1,12,0,0,0,0,0,0,0,0,27,0,0,0,0.58,0.58,1,0,0,1,0,0
3090894,10,1,12,0,0,0,0,0,0,0,0,27,0,0,0,1,1,0,0,0,1,0,0
1455564,65,11,8,0,0,0,0,2,2,4,4,27,7,0,0,0.9,0.94,0,0,0,1,0,0
2193879,2,2,8,2,0,9,16,26,3,11,19,27,30,0,0,0.41,0.46,0,0,0,1,0,1
2256634,15,36,0,0,2,434,549,549,17,79,163,27,235,0,0,0,0,0,0,1,1,0,1
1707803,0,55,8,0,0,4,8,15,5,14,26,27,32,0,0,0.67,0.69,0,0,0,1,0,1
1301540,0,1,2,0,0,44,44,68,0,0,0,27,0,0,0,1,1,0,0,0,1,0,1
1746384,418,314,2,0,2,900,1500,2100,323,1087,1506,27,2115,0,0,0.86,0.94,0,0,0,1,0,0
1280445,55,13,9,2,0,21,68,123,12,30,61,27,104,0,0,0.99,0.98,0,0,0,1,0,0
1942312,2,2,8,0,0,0,0,0,0,2,2,27,4,0,0,0.69,0.83,1,0,0,1,0,0
1495615,3,0,12,0,0,81,109,130,8,55,94,27,142,0,0,0,0.01,0,0,0,1,0,0
3187532,29,2,2,0,0,0,0,0,3,13,38,27,56,0,0,0.98,0.9,0,0,0,1,0,0
1613990,6,0,9,0,0,0,0,0,0,0,0,27,0,0,0,0.91,0.77,0,0,0,1,0,0
1273221,9,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.96,0.83,1,0,0,1,0,1
1528870,46,0,2,0,0,168,168,336,10,48,95,27,119,0,0,0.02,0.1,0,0,0,1,0,1
1902918,107,26,8,0,0,63,117,165,21,47,74,27,157,0,0,0.82,0.8,0,0,0,1,0,0
1521792,0,0,2,0,0,35,63,79,0,0,0,27,0,0,4,0.62,0.62,0,0,0,1,0,1
2049859,38,4,2,0,0,0,0,0,5,5,13,27,22,0,0,0.99,0.99,1,0,0,1,0,0
3271407,18,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.77,0.73,0,0,0,1,0,0
1945020,29,1,52,0,0,0,0,0,1,1,2,27,4,0,0,0.91,0.9,1,0,0,0,0,0
1985026,29,37,2,14,0,114,233,369,31,85,106,27,114,0,0,0.98,0.93,1,0,0,1,0,0
1199393,2412,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.96,0.96,0,0,1,1,0,0
3198694,266,36,8,5,0,40,120,200,27,100,232,27,398,0,0,0.97,0.97,0,0,0,1,0,0
2230563,12,2,2,0,0,100,200,250,15,47,81,27,102,0,0,0.1,0.2,1,0,0,1,0,1
1489635,1,0,12,0,0,5,8,11,1,3,5,27,7,0,0,0.78,0.78,0,0,1,1,0,0
2230214,0,0,2,0,0,0,0,0,2,3,3,27,3,0,0,0.89,0.84,0,0,0,1,0,1
2921127,2,0,9,0,0,0,0,0,0,0,0,27,0,0,0,0.93,0.78,0,0,0,1,0,0
1972120,0,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,0,0,0,1,0,0
1674858,3615,1,8,0,0,0,0,0,0,0,0,27,0,0,0,0.98,0.99,0,0,1,1,0,0
1135293,0,0,8,0,0,27,38,49,1,13,16,27,27,0,0,1,0.99,0,0,1,1,0,1
1885641,4,0,8,0,0,0,2,2,0,1,4,27,4,0,0,0.97,0.97,0,0,0,1,0,0
1595024,1,2,2,0,0,0,0,0,7,32,33,27,33,0,0,0.97,0.94,0,0,0,1,0,1
1822241,102,151,8,0,0,0,0,0,13,23,42,27,76,0,0,1,0.99,0,0,0,1,0,0
2861606,543,90,4,53,0,912,1144,1176,86,252,507,27,777,0,0,0.99,0.99,1,0,0,0,0,0
1219468,0,0,2,0,0,50,50,50,0,0,0,27,0,0,0,0,0.29,1,0,0,1,0,1
2213911,3,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.78,0,0,0,1,0,0
1591127,-4,464,8,1,9,1699,2367,3739,442,1502,2949,27,3607,0,0,0.65,0.67,0,0,1,1,0,1
2092383,8,0,4,7,0,8,16,24,2,8,10,27,16,0,0,0.73,0.78,0,0,0,1,0,0
2073110,2,0,8,0,0,7,14,21,3,7,16,27,19,0,0,1,1,0,0,0,1,0,1
3004130,11,198,8,18,9,1100,1650,2200,183,576,1214,27,1920,0,0,0.21,0.32,0,0,0,1,0,1
1814824,2,0,2,0,0,6,12,18,2,8,14,27,20,0,0,0.96,0.97,0,0,0,1,0,1
2988492,0,1,17,0,0,31,31,31,4,6,13,27,23,0,0,0.05,0.32,0,0,0,1,0,1
1153363,4,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.77,0.8,0,0,0,1,0,0
1274348,0,6,8,0,0,3200,3200,3200,0,0,0,27,0,0,0,0,0,0,0,0,1,0,1
1134072,121,86,2,83,0,210,432,654,76,261,432,27,585,0,0,0.95,0.91,0,0,0,1,0,0
2897821,3,0,8,0,0,0,0,1,0,0,2,27,3,0,0,0.87,0.91,0,0,0,1,0,0
2269386,2,1,12,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.99,0,0,0,1,0,0
1654996,-2,2,8,0,2,20,28,40,3,9,18,27,26,0,0,0.26,0.34,0,0,0,1,0,1
1386361,0,0,2,0,0,5,5,5,0,0,0,27,0,0,0,0,0,1,0,1,1,0,0
1191616,0,0,4,0,0,9,12,12,1,4,4,27,4,0,0,0.59,0.62,1,0,0,1,0,1
2984116,4744,326,2,0,0,504,2016,4032,563,1780,3250,27,5454,0,0,0.93,0.92,0,0,0,1,0,0
1791925,5330,0,8,1520,0,0,140,1300,0,0,0,27,0,0,0,0.77,0.85,0,0,0,1,0,0
3205755,1,0,2,0,0,20,40,50,9,17,25,27,32,0,0,0.66,0.64,0,0,0,1,0,1
1265080,0,0,2,0,0,15,15,15,10,22,31,27,40,0,0,0.84,0.78,0,0,0,1,0,1
1137481,0,0,12,0,0,7,9,13,0,3,6,27,8,0,0,0.82,0.79,0,0,0,1,0,1
1543730,9,21,8,0,0,75,108,152,9,46,92,27,161,0,0,0,0.19,0,0,0,1,0,1
2825115,150,0,8,0,0,0,0,0,0,0,0,27,0,0,0,1,1,0,0,1,1,0,0
1842516,13,4,8,0,0,2,22,28,2,6,8,27,40,0,0,1,0.95,0,0,0,1,0,0
3122869,9,0,8,0,0,0,0,0,0,0,2,27,2,0,0,1,0.92,0,0,0,1,0,0
1664024,2,0,8,0,0,0,0,0,0,0,0,27,1,0,0,0.8,0.82,0,0,0,1,0,0
1152148,17,0,2,0,0,100,100,200,24,74,89,27,121,0,0,0.8,0.84,0,0,0,1,0,1
2849427,1,0,12,1,0,1,1,2,0,0,3,27,3,0,0,0.73,0.79,0,0,0,1,0,0
1788375,1193,538,2,252,0,1722,3738,6076,544,1869,3503,27,4969,0,0,1,0.99,0,0,0,1,0,0
1250638,0,0,8,0,0,15,21,33,4,8,14,27,24,0,0,0.42,0.46,0,0,0,1,0,1
2116256,8,1,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
1247188,2,0,2,2,0,7,21,38,5,14,38,27,51,0,0,0.98,0.95,0,0,0,1,0,0
1609268,1067,106,8,55,0,263,263,418,280,853,1750,27,2874,0,0,0,0,0,0,0,1,0,0
1247166,203,83,8,0,0,122,205,269,20,81,130,27,299,0,0,0.82,0.87,0,0,0,1,0,0
1600752,13,1,12,0,0,0,0,20,0,1,20,27,21,0,0,0.83,0.9,0,0,0,1,0,0
1494542,0,0,12,0,0,1,1,1,0,0,0,27,0,0,0,0.95,0.86,0,0,1,1,0,0
1898849,62,29,12,5,0,115,200,305,37,130,237,27,357,0,0,0.52,0.41,0,0,0,1,0,0
1312083,5,0,8,0,0,0,0,0,0,0,0,27,0,0,0,1,0.99,1,0,0,0,0,0
2197138,23,0,9,0,0,0,0,0,0,0,0,27,0,0,0,0.94,0.79,1,0,0,1,0,0
1880421,11,0,2,0,0,0,0,4,0,5,5,27,9,0,0,0.68,0.64,0,0,0,1,0,0
2270696,23,0,2,0,0,0,0,0,1,15,24,27,24,0,0,0.95,0.9,1,0,0,1,0,0
2060650,0,0,2,0,0,11,20,22,0,0,0,27,0,0,0,0.71,0.75,0,0,1,1,0,1
2007627,0,0,2,0,0,130,130,130,0,0,1,27,1,0,0,0.99,0.86,1,0,0,0,0,1
2977889,3,0,9,0,0,0,0,0,0,0,0,27,0,0,0,1,0.99,0,0,0,1,0,0
1742842,60,29,8,3,0,30,60,90,19,49,84,27,126,0,0,0.48,0.57,0,0,0,1,0,0
2151158,78,15,8,0,0,7,28,54,8,35,68,27,112,0,0,0.99,0.98,0,0,0,1,0,0
1398552,45,11,8,0,0,20,40,40,4,22,45,27,78,0,0,0.62,0.62,0,0,0,1,0,0
1934108,3,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.78,0,0,0,1,0,0
1748678,0,11,8,0,0,71,120,156,0,0,0,27,0,0,0,0.65,0.4,1,0,1,0,0,1
1344406,0,2,2,0,0,35,35,35,0,0,1,27,1,0,0,0.86,0.9,0,0,0,1,0,0
1351613,70,0,8,0,0,0,0,0,0,2,3,27,5,0,0,0.51,0.53,1,0,0,1,0,0
2105561,28,2,14,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.99,0,0,0,1,0,0
1367071,3,0,8,0,0,2,4,7,0,0,0,27,0,0,0,1,1,0,0,0,1,0,0
2948551,145,52,8,77,0,48,223,479,36,222,515,27,709,0,0,0.85,0.8,0,0,0,1,0,0
1620861,14,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.56,0.46,0,0,0,1,0,0
1273673,6,1,8,0,0,0,0,0,0,0,1,27,1,0,0,0.6,0.43,1,0,0,1,0,0
2267338,5,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.76,1,0,0,1,0,0
3221360,0,0,3,0,0,2,3,4,2,3,4,27,5,0,0,0.98,0.98,0,0,0,1,0,1
1590882,125,36,8,0,0,0,0,22,14,45,91,27,149,0,0,0.99,0.9,0,0,0,1,0,0
1849662,2,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.78,0,0,0,1,0,0
3074460,12,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.81,0.78,1,0,0,1,0,0
1500947,1,0,8,0,0,2,3,4,0,2,2,27,2,0,1,0.17,0.33,0,0,0,1,0,0
1618321,0,103,2,0,0,2287,3007,3967,0,1,1,27,1,0,1327,0.66,0.4,0,0,0,1,0,1
2303374,15,3,2,0,0,48,84,120,18,47,81,27,83,0,30,0.9,0.88,1,0,0,1,0,1
1699540,13,0,9,0,0,0,5,10,2,6,16,27,32,0,0,0.99,0.98,0,0,0,1,0,0
1431208,0,0,2,0,0,75,96,96,0,0,0,27,0,0,70,0.24,0.31,1,0,1,1,0,1
2978892,13,0,8,0,0,0,0,0,2,4,8,27,9,0,0,0.95,0.97,0,0,0,1,0,0
2945129,0,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.79,0,0,1,1,0,0
1265654,61,0,8,36,0,120,285,450,15,91,168,27,270,0,0,1,1,0,0,0,1,0,0
2013465,358,201,8,85,0,210,393,637,166,338,556,27,1017,0,0,0.7,0.7,0,0,0,1,0,0
1286851,18375,47,2,0,0,0,0,0,18,51,155,27,238,0,0,0.99,0.99,0,0,0,1,0,0
1489487,25,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
3071023,109,0,4,60,0,40,90,90,35,75,194,27,244,0,0,0.73,0.78,0,0,0,1,0,0
1862930,42,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
1956184,1,2,8,0,0,25,25,25,2,6,8,27,8,0,0,0.99,0.99,0,0,0,1,0,1
2003128,3,0,2,0,0,0,3,3,0,1,2,27,6,0,0,0.97,0.93,0,0,0,1,0,1
1147577,64,1,12,0,0,0,0,0,0,0,0,27,0,0,0,0.83,0.84,1,0,1,1,0,0
1513280,2306,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.75,0.87,0,0,1,1,0,0
1170442,11,0,2,0,0,0,0,0,2,4,6,27,11,0,0,0.98,0.96,1,0,0,1,0,1
3235260,68,166,8,0,0,8,25,49,9,25,45,27,76,0,0,0.99,0.99,0,0,0,1,0,0
1308216,10,1,8,0,0,0,8,12,1,22,27,27,34,0,0,0.95,0.97,0,0,0,1,0,1
3209514,2,0,4,0,0,0,0,0,0,0,0,27,1,0,0,0.73,0.78,0,0,0,1,0,0
2125901,1,0,2,0,0,0,1,2,1,2,2,27,2,0,0,0.83,0.66,0,0,0,1,0,0
2236648,2307,260,16,528,0,0,0,0,253,659,800,27,850,0,0,1,1,0,0,0,1,0,0
2807415,3,1,NA,0,0,0,0,0,0,0,0,27,1,0,0,-99,-99,0,0,0,1,0,0
2173274,1,0,8,0,0,15,22,36,1,5,14,27,19,0,0,0.18,0.31,0,0,0,1,0,1
1385829,8,1,8,0,0,0,0,0,0,1,2,27,2,0,0,0.83,0.91,1,0,0,1,0,0
1426535,37,0,8,0,0,0,0,0,2,13,13,27,13,0,0,0.9,0.94,0,0,0,1,0,0
1231039,0,3,8,0,0,18,18,18,1,3,17,27,22,0,0,0.02,0.03,0,0,0,1,0,1
1695913,21,0,2,0,0,0,22,44,6,14,26,27,37,0,0,0.78,0.83,0,0,0,1,0,1
1587813,15,0,8,0,0,4,12,24,3,14,32,27,32,0,0,0.62,0.62,0,0,1,1,0,0
1172544,60,6,8,0,0,0,0,0,3,10,16,27,19,0,0,-99,1,0,0,0,1,0,0
2175227,9,42,8,0,2,220,320,380,44,109,189,27,289,1,20,1,0.89,0,0,0,1,0,1
2084832,0,0,2,0,0,2,3,4,4,4,4,27,9,0,0,0.9,0.91,0,0,0,1,0,1
1212260,9,0,8,0,0,0,0,4,4,7,17,27,30,0,0,0.82,0.78,0,0,0,1,0,0
1477214,667,52,8,36,0,0,0,0,53,168,357,27,552,0,0,0.36,0.28,0,0,0,1,0,0
1410598,0,1,4,0,0,85,85,85,0,0,0,27,0,0,0,0.68,0.57,1,0,0,1,0,0
3141255,2,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.89,0.82,0,0,0,1,0,0
2143144,23,8,8,0,0,5,25,40,12,29,58,27,75,0,0,0.92,0.92,0,0,0,1,0,0
1201409,0,10,4,0,0,12,12,12,2,4,4,27,4,0,0,0.77,0.8,1,0,0,1,0,1
2088612,2659,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
1360166,3,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.74,0.74,0,0,0,1,0,0
3240688,521,92,8,65,1,90,360,540,151,302,415,27,456,0,0,0.96,0.96,0,0,1,1,0,0
3243658,1556,5,NA,0,0,0,0,0,16,25,38,27,72,0,0,-99,-99,1,0,0,1,0,0
1587267,13,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.83,0.91,0,0,0,1,0,0
2989566,0,0,2,0,0,6,6,6,0,0,1,27,1,0,0,0.37,0.34,0,0,0,1,0,1
1747488,2,1,8,0,0,0,0,1,0,0,1,27,3,0,0,0.99,0.99,0,0,0,1,0,0
1130030,6,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.98,0,0,0,1,0,0
1540381,158,55,2,5,0,132,297,462,45,151,255,27,416,0,0,0.95,0.96,0,0,0,1,0,0
1409112,14,0,4,0,0,30,66,96,11,29,66,27,66,0,0,0.73,0.78,0,0,0,1,0,0
1809088,180,31,2,9,0,0,70,140,39,92,159,27,214,0,0,0.88,0.76,0,0,0,1,0,0
1200035,0,0,9,0,0,6,8,10,2,9,11,27,17,0,0,0.98,0.98,0,0,0,1,0,0
1708067,10,1,8,0,0,0,0,0,0,0,0,27,0,0,0,0.98,0.98,1,0,0,1,0,0
1725028,0,0,2,0,0,45,75,85,0,0,0,27,0,0,0,0.44,0.44,1,0,0,1,0,0
1890086,6,0,8,0,0,0,0,0,0,0,0,27,0,0,0,1,0.99,0,0,0,1,0,0
1795375,0,0,5,0,0,14,23,25,0,0,0,27,0,0,0,0.68,0.69,1,0,1,1,0,1
2215533,0,0,2,0,0,3,3,3,1,15,16,27,17,0,0,0.37,0.36,0,0,0,1,0,1
1494206,93,1,NA,0,0,0,0,0,0,1,1,27,1,0,0,-99,-99,1,0,1,1,0,0
2986081,3,1,9,0,0,0,0,0,0,0,0,27,0,0,0,0.7,0.66,0,0,1,1,0,0
1751936,-188,286,2,7,0,1552,2231,2813,1021,1290,1763,27,2578,0,0,1,1,0,0,0,1,0,0
1976733,30,0,8,8,0,31,87,143,4,27,74,27,131,0,0,0.97,0.98,0,0,0,1,0,0
2080660,14,1,8,0,0,0,0,4,4,10,12,27,14,0,0,0.88,0.93,0,0,0,1,0,0
1585971,2,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.98,0.99,0,0,0,1,0,0
1510540,27,3,15,0,0,4,4,4,2,12,22,27,27,0,0,0.95,0.95,0,0,0,1,0,0
1623081,41290,21,4,6,0,0,755,9535,14,48,90,27,130,0,0,0.96,0.88,0,0,0,1,0,0
2260588,0,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.37,0.36,0,0,0,1,0,1
1568105,4,1,2,0,0,2,4,4,0,0,0,27,0,0,0,0.68,0.64,1,0,0,1,0,0
1474671,2,0,8,0,0,5,25,45,0,10,35,27,43,0,0,0.48,0.57,0,0,0,1,0,1
1638404,4,0,2,0,0,0,0,0,0,0,1,27,1,0,0,0.76,0.78,1,0,0,1,0,1
2972354,4,1,2,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.36,1,0,0,1,0,0
1161953,0,9,8,0,0,8,8,8,2,6,13,27,15,0,0,0.98,0.9,0,0,0,1,0,1
1645190,17,32,14,60,0,120,240,340,30,89,190,27,301,0,0,0.44,0.38,0,0,0,1,0,0
1891016,273,54,2,1,0,100,200,300,46,194,369,27,501,0,0,1,0.99,0,0,0,1,0,0
2297673,43,0,8,0,0,0,0,0,0,0,1,27,1,0,0,0.37,0.36,0,0,0,1,0,0
2897732,41,2,8,2,0,0,0,4,1,5,39,27,52,0,0,0.87,0.91,0,0,0,1,0,0
3262661,10,1,12,0,0,0,0,0,0,0,0,27,0,0,0,0.48,0.48,1,0,0,1,0,0
1124800,0,0,2,0,0,12,12,12,0,0,0,27,0,0,0,-99,0.5,1,0,0,1,0,0
1141540,-1,110,8,4,5,628,1012,1324,109,321,640,27,1034,0,24,0.59,0.59,0,0,0,1,0,1
1277377,374,10,8,0,0,0,0,0,2,8,18,27,30,0,0,0.94,0.93,0,0,0,1,0,0
1167574,3,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.82,0.79,1,0,0,1,0,0
1545985,7,0,2,0,0,0,5,5,0,0,5,27,11,0,0,0.98,0.99,0,0,0,1,0,1
1741058,6,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.8,0.82,0,0,0,1,0,0
1364263,4947,2,14,0,0,0,0,0,0,2,4,27,6,0,0,0.91,0.93,0,0,0,1,0,0
1895864,5,1,2,0,0,10,20,30,3,15,34,27,44,0,0,0.99,0.99,0,0,0,1,0,0
2071097,0,143,8,0,1,927,1615,2021,1,1,1,27,1,0,0,0.73,0.69,0,0,1,1,0,1
3081140,568,516,2,378,0,816,1824,2976,321,1056,1835,27,2520,0,0,1,1,0,0,0,1,0,0
1705124,193,29,20,1,0,38,38,78,17,60,147,27,239,0,0,0.83,0.9,0,0,0,1,0,0
1480114,201,361,4,224,0,317,593,793,105,309,438,27,459,0,0,0.73,0.78,0,0,0,1,0,0
1916461,5,1,0,0,0,0,0,0,1,4,4,27,9,0,0,0,0,0,0,0,1,0,1
2988323,687,121,2,157,0,48,432,864,134,419,813,27,1286,0,0,0.99,0.98,0,0,0,1,0,0
2144749,363,246,8,551,0,1055,2135,2890,275,1004,1925,27,2588,0,0,0.92,0.9,0,0,0,1,0,0
1217403,3,0,2,0,0,1,2,3,0,1,2,27,2,0,0,0.37,0.42,1,0,0,1,0,1
2198844,271,1,2,0,0,0,0,0,0,0,2,27,3,0,0,0.94,0.95,0,0,0,1,0,0
3190045,7,0,9,0,0,0,0,1,3,3,3,27,4,0,0,0.85,0.82,0,0,0,1,0,0
1468738,29,19,4,0,0,40,73,117,14,44,71,27,99,0,0,0.87,0.9,0,0,0,1,0,0
1919441,34,48,8,1,5,192,336,480,28,98,255,27,375,0,0,0.45,0.45,0,0,1,1,0,0
1615608,7,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
1895762,-35,54,12,26,52,288,424,560,103,224,325,27,473,0,0,0.56,0.47,0,0,0,1,0,1
2215006,0,0,8,0,0,4,7,9,2,5,5,27,7,0,0,0.85,0.93,0,0,0,1,0,1
2255390,1,0,8,0,0,0,0,0,0,1,1,27,3,0,0,0.52,0.63,1,0,1,1,0,0
1818616,4,0,8,0,0,0,0,0,1,1,1,27,1,0,0,0.42,0.36,0,0,0,1,0,0
1654375,9,0,2,0,0,0,0,0,0,1,1,27,1,0,0,0.78,0.74,1,0,0,1,0,0
2999547,46,0,8,0,0,0,0,0,0,5,12,27,19,0,0,1,0.98,0,0,0,1,0,0
3014119,7,0,8,0,0,0,0,0,0,0,1,27,6,0,0,0.56,0.68,0,0,0,1,0,0
1811575,2,3,2,0,0,13,24,24,3,8,11,27,21,0,0,0.05,0.41,0,0,1,1,0,1
2821859,5,0,8,0,0,0,0,0,0,0,3,27,4,0,0,0.61,0.62,0,0,0,1,0,0
1246209,-8,4,2,0,8,66,66,66,10,10,10,27,10,0,40,0.29,0.43,1,0,0,1,0,1
2259450,0,0,8,0,0,13,25,31,3,10,14,27,20,0,0,0.99,0.99,0,0,0,1,0,1
2913889,24,2,2,0,0,0,0,0,1,3,6,27,14,0,0,0.28,0.19,0,0,0,1,0,0
1792706,8,0,12,0,0,0,0,0,0,1,2,27,5,0,0,0.44,0.38,0,0,0,1,0,0
1713524,2,0,8,0,0,0,0,4,0,1,1,27,1,0,0,0.87,0.93,0,0,0,1,0,0
2265575,5,8,8,1,0,2,2,2,0,3,9,27,13,0,0,0.92,0.88,0,0,0,1,0,0
1106679,13,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.6,0.43,0,0,0,1,0,0
1242367,30,1,4,0,0,0,0,0,0,0,0,27,0,0,0,0.58,0.7,1,0,0,1,0,0
1974969,2,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.8,0.83,0,0,0,1,0,0
1277533,55,89,8,8,0,306,498,618,36,159,370,27,576,0,0,0.79,0.78,0,0,0,1,0,1
1830360,4,0,2,0,0,0,5,5,0,0,0,27,0,0,0,0.8,0.82,1,0,0,1,0,0
1246546,84,25,8,48,0,0,48,96,13,43,89,27,149,0,0,0.98,0.98,0,0,0,1,0,0
1164528,-10,129,8,45,41,493,883,1183,251,484,851,27,1142,0,0,0.69,0.68,0,0,0,1,0,1
3101448,7,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.91,0.94,1,0,0,1,0,0
1397451,128,64,8,34,0,132,287,430,51,173,355,27,576,0,0,1,1,0,0,0,1,0,0
2047431,144,0,12,0,0,0,0,0,0,1,4,27,5,0,0,0.74,0.84,0,0,1,1,0,0
3118325,1,0,8,0,0,2,3,4,2,2,5,27,6,0,0,0.99,0.98,0,0,0,1,0,0
1779083,1,0,8,0,0,1,2,3,1,2,2,27,3,0,0,0.8,0.83,0,0,0,1,0,1
2193881,4,3,NA,0,0,0,0,0,2,3,9,27,13,0,0,-99,-99,0,0,0,0,0,0
3100876,5,0,8,0,0,0,0,1,0,0,3,27,5,0,0,0.96,0.91,0,0,0,1,0,0
2066964,6,2,12,1,0,4,8,11,1,2,11,27,20,0,0,0.73,0.76,0,0,0,1,0,0
2795649,46,2,0,0,0,0,0,0,5,11,25,27,44,0,0,0,0,0,0,0,0,0,0
2280218,174,32,8,0,0,0,0,0,6,35,89,27,116,0,0,0.81,0.85,0,0,0,1,0,0
1917185,20,0,4,0,0,10,10,20,3,13,13,27,29,0,0,0.73,0.78,0,0,0,1,0,1
2061448,3,2,8,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,1,0,0
2805723,10,0,8,0,0,0,0,0,0,1,1,27,2,0,0,0.97,0.96,0,0,1,1,0,0
1869005,162,10,NA,0,0,0,0,0,8,47,91,27,152,0,0,-99,-99,1,0,0,1,0,0
1145124,123,21,NA,0,0,0,0,0,1,8,20,27,30,0,0,-99,-99,0,0,0,1,0,0
2984575,32,0,8,0,0,0,0,0,0,0,2,27,3,0,0,0.96,0.96,0,0,0,1,0,0
1181304,2,0,2,0,0,7,7,7,2,5,9,27,9,0,0,0.95,0.97,0,0,0,1,0,1
1829272,1,4,0,1,0,21,50,77,7,30,63,27,97,0,0,0,0,0,0,0,0,0,1
2890287,88,8,0,0,0,0,0,0,2,3,5,27,11,0,0,0,0,0,0,0,0,0,0
1454575,497,4,NA,0,0,0,0,0,8,40,76,27,149,0,0,-99,-99,1,0,1,1,0,0
2140516,154,20,8,0,0,0,0,0,13,34,85,27,134,0,0,0.98,0.98,0,0,0,1,0,0
